propertyRecordId,address,paon,saon,street,locality,town,postcode,district,propertyType,estateId,estate,estateClassification,estateType,estateRuleId,estateRegistryVersion,estateEvidenceStatus,estateReviewStatus,price,date,market,category
property:14 JENNYS WAY COULSDON CR5 1RP|CR51RP,"14, JENNYS WAY, COULSDON, CR5 1RP",14,,JENNYS WAY,,COULSDON,CR5 1RP,Reigate and Banstead,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2065000,2023-04-05,reigate-banstead,A
property:15 BLACKHILLS ESHER KT10 9JP|KT109JP,"15, BLACKHILLS, ESHER, KT10 9JP",15,,BLACKHILLS,,ESHER,KT10 9JP,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,6300000,2023-04-03,elmbridge-prime,A
property:STANNERS HILL COTTAGE STONEHILL ROAD CHOBHAM WOKING GU24 8HN|GU248HN,"STANNERS HILL COTTAGE, STONEHILL ROAD, CHOBHAM, WOKING, GU24 8HN",STANNERS HILL COTTAGE,,STONEHILL ROAD,CHOBHAM,WOKING,GU24 8HN,Surrey Heath,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,3075000,2023-04-03,surrey-heath,A
property:8 HOLTWOOD ROAD OXSHOTT LEATHERHEAD KT22 0QJ|KT220QJ,"8, HOLTWOOD ROAD, OXSHOTT, LEATHERHEAD, KT22 0QJ",8,,HOLTWOOD ROAD,OXSHOTT,LEATHERHEAD,KT22 0QJ,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2640000,2023-04-03,elmbridge-prime,B
property:DALNESS BUNCH LANE HASLEMERE GU27 1ET|GU271ET,"DALNESS, BUNCH LANE, HASLEMERE, GU27 1ET",DALNESS,,BUNCH LANE,,HASLEMERE,GU27 1ET,Waverley,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2200000,2023-03-31,waverley-south-surrey,A
property:21 QUEEN STREET GOMSHALL GUILDFORD GU5 9LU|GU59LU,"21, QUEEN STREET, GOMSHALL, GUILDFORD, GU5 9LU",21,,QUEEN STREET,GOMSHALL,GUILDFORD,GU5 9LU,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2150000,2023-03-31,guildford-district,A
property:JUNIPER HOUSE WHITE LANE ASH GREEN ALDERSHOT GU12 6HJ|GU126HJ,"JUNIPER HOUSE, WHITE LANE, ASH GREEN, ALDERSHOT, GU12 6HJ",JUNIPER HOUSE,,WHITE LANE,ASH GREEN,ALDERSHOT,GU12 6HJ,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2109000,2023-03-31,guildford-district,A
property:5 MONTEREY PLACE OXSHOTT LEATHERHEAD KT22 0JU|KT220JU,"5, MONTEREY PLACE, OXSHOTT, LEATHERHEAD, KT22 0JU",5,,MONTEREY PLACE,OXSHOTT,LEATHERHEAD,KT22 0JU,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2000000,2023-03-31,elmbridge-prime,A
property:THE LAURELS RIDGWAY PYRFORD WOKING GU22 8PW|GU228PW,"THE LAURELS, RIDGWAY, PYRFORD, WOKING, GU22 8PW",THE LAURELS,,RIDGWAY,PYRFORD,WOKING,GU22 8PW,Woking,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2175000,2023-03-29,woking-district,A
property:64 EPSOM ROAD GUILDFORD GU1 3PB|GU13PB,"64, EPSOM ROAD, GUILDFORD, GU1 3PB",64,,EPSOM ROAD,,GUILDFORD,GU1 3PB,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2350000,2023-03-27,guildford-district,A
property:HOLLY HOUSE EGMONT PARK ROAD WALTON ON THE HILL TADWORTH KT20 7QG|KT207QG,"HOLLY HOUSE, EGMONT PARK ROAD, WALTON ON THE HILL, TADWORTH, KT20 7QG",HOLLY HOUSE,,EGMONT PARK ROAD,WALTON ON THE HILL,TADWORTH,KT20 7QG,Reigate and Banstead,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2420000,2023-03-24,reigate-banstead,A
property:WILTON HOUSE MOLES HILL OXSHOTT LEATHERHEAD KT22 0QB|KT220QB,"WILTON HOUSE, MOLES HILL, OXSHOTT, LEATHERHEAD, KT22 0QB",WILTON HOUSE,,MOLES HILL,OXSHOTT,LEATHERHEAD,KT22 0QB,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,4875000,2023-03-20,elmbridge-prime,A
property:TARA KNOWLE GROVE VIRGINIA WATER GU25 4JB|GU254JB,"TARA, KNOWLE GROVE, VIRGINIA WATER, GU25 4JB",TARA,,KNOWLE GROVE,,VIRGINIA WATER,GU25 4JB,Runnymede,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2400000,2023-03-20,runnymede-wentworth,A
property:HAZELHURST FARM TITHEBARNS LANE SEND WOKING GU23 7LE|GU237LE,"HAZELHURST FARM, TITHEBARNS LANE, SEND, WOKING, GU23 7LE",HAZELHURST FARM,,TITHEBARNS LANE,SEND,WOKING,GU23 7LE,Guildford,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2250000,2023-03-20,guildford-district,A
property:MAYFIELD 131 HARESTONE HILL CATERHAM CR3 6DL|CR36DL,"MAYFIELD, 131, HARESTONE HILL, CATERHAM, CR3 6DL","MAYFIELD, 131",,HARESTONE HILL,,CATERHAM,CR3 6DL,Tandridge,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2000000,2023-03-20,tandridge-oxted,A
property:21 THE AVENUE CHOBHAM WOKING GU24 8RU|GU248RU,"21, THE AVENUE, CHOBHAM, WOKING, GU24 8RU",21,,THE AVENUE,CHOBHAM,WOKING,GU24 8RU,Surrey Heath,Detached,,,,,,surrey-private-estates-2026-07-19-corrected-4,,,2000000,2023-03-13,surrey-heath,A
property:10 INCE ROAD HERSHAM WALTON ON THAMES KT12 5BJ|KT125BJ,"10, INCE ROAD, HERSHAM, WALTON-ON-THAMES, KT12 5BJ",10,,INCE ROAD,HERSHAM,WALTON-ON-THAMES,KT12 5BJ,Elmbridge,Detached,burwood-park,Burwood Park,A,traditional_private_estate,pe:burwood-park:ince-road:whole,surrey-private-estates-2026-07-19-corrected-4,verified,ready,2350000,2023-03-10,elmbridge-prime,A
