id,propertyRecordId,address,paon,saon,street,locality,town,postcode,district,propertyType,estateId,estate,estateClassification,estateType,estateRuleId,estateRegistryVersion,estateEvidenceStatus,estateReviewStatus,price,date,market,category
lr-40f3d315c49f0daa40dd,property:BELVEDERE HOUSE EATON PARK ROAD COBHAM KT11 2JJ|KT112JJ,"BELVEDERE HOUSE, EATON PARK ROAD, COBHAM, KT11 2JJ",BELVEDERE HOUSE,,EATON PARK ROAD,,COBHAM,KT11 2JJ,Elmbridge,Detached,eaton-park,Eaton Park,A,traditional_private_estate,pe:eaton-park:eaton-park-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,ready,2200000,2006-11-10,elmbridge-prime,A
lr-2421ae8750519d7ea668,property:HIGHCLERE HOUSE 11 WOLSEY ROAD EAST MOLESEY KT8 9EL|KT89EL,"HIGHCLERE HOUSE, 11, WOLSEY ROAD, EAST MOLESEY, KT8 9EL","HIGHCLERE HOUSE, 11",,WOLSEY ROAD,,EAST MOLESEY,KT8 9EL,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,6500000,2006-11-01,elmbridge-prime,A
lr-7452e5662f600f49e1c7,property:7 SANDOWN AVENUE ESHER KT10 9NT|KT109NT,"7, SANDOWN AVENUE, ESHER, KT10 9NT",7,,SANDOWN AVENUE,,ESHER,KT10 9NT,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,3250000,2006-10-31,elmbridge-prime,A
lr-0306d25ccfc7cf2a8efb,property:COPSE CLOSE WOODLANDS ROAD EAST VIRGINIA WATER GU25 4PH|GU254PH,"COPSE CLOSE, WOODLANDS ROAD EAST, VIRGINIA WATER, GU25 4PH",COPSE CLOSE,,WOODLANDS ROAD EAST,,VIRGINIA WATER,GU25 4PH,Runnymede,Detached,wentworth-estate,Wentworth Estate,A,traditional_private_estate,pe:wentworth-estate:woodlands-road-east:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,2650000,2006-10-30,runnymede-wentworth,A
lr-14b13bde2d14a7c94bc2,property:STEPSTILE MEADOW FLANCHFORD ROAD REIGATE RH2 8QZ|RH28QZ,"STEPSTILE MEADOW, FLANCHFORD ROAD, REIGATE, RH2 8QZ",STEPSTILE MEADOW,,FLANCHFORD ROAD,,REIGATE,RH2 8QZ,Reigate and Banstead,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,3250000,2006-10-25,reigate-banstead,A
lr-14b075d7cd6859b5b8eb,property:GREYSTONES 14 BIRDS HILL DRIVE OXSHOTT LEATHERHEAD KT22 0SP|KT220SP,"GREYSTONES, 14, BIRDS HILL DRIVE, OXSHOTT, LEATHERHEAD, KT22 0SP","GREYSTONES, 14",,BIRDS HILL DRIVE,OXSHOTT,LEATHERHEAD,KT22 0SP,Elmbridge,Detached,crown-estate-oxshott,"Crown Estate, Oxshott",A,traditional_private_estate,pe:crown-estate-oxshott:birds-hill-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified_multi_source,partial_ready,4300000,2006-10-19,elmbridge-prime,A
lr-81f8aa8c92b14c693865,property:GRAYSHURST HIGHERCOMBE ROAD HASLEMERE GU27 2LH|GU272LH,"GRAYSHURST, HIGHERCOMBE ROAD, HASLEMERE, GU27 2LH",GRAYSHURST,,HIGHERCOMBE ROAD,,HASLEMERE,GU27 2LH,Waverley,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,4300000,2006-10-18,waverley-south-surrey,A
lr-234321b089bcb1f29951,property:16 BLACKHILLS ESHER KT10 9JW|KT109JW,"16, BLACKHILLS, ESHER, KT10 9JW",16,,BLACKHILLS,,ESHER,KT10 9JW,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,3300000,2006-10-17,elmbridge-prime,A
lr-3ed8c7a3f8ef84cf0801,property:CHEQUERS CORNER HURST DRIVE WALTON ON THE HILL TADWORTH KT20 7QT|KT207QT,"CHEQUERS CORNER, HURST DRIVE, WALTON ON THE HILL, TADWORTH, KT20 7QT",CHEQUERS CORNER,,HURST DRIVE,WALTON ON THE HILL,TADWORTH,KT20 7QT,Reigate and Banstead,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2175000,2006-10-12,reigate-banstead,A
lr-eee815bc63cdcbca1d86,property:58 CRANLEY ROAD HERSHAM WALTON ON THAMES KT12 5BS|KT125BS,"58, CRANLEY ROAD, HERSHAM, WALTON-ON-THAMES, KT12 5BS",58,,CRANLEY ROAD,HERSHAM,WALTON-ON-THAMES,KT12 5BS,Elmbridge,Detached,burwood-park,Burwood Park,A,traditional_private_estate,pe:burwood-park:cranley-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,ready,2850000,2006-10-10,elmbridge-prime,A
lr-864ad63fec5f710aeb50,property:PLOT 3 HILL HOUSE 7 BIRDS HILL DRIVE OXSHOTT LEATHERHEAD KT22 0SP|KT220SP,"PLOT 3, HILL HOUSE, 7, BIRDS HILL DRIVE, OXSHOTT, LEATHERHEAD, KT22 0SP","HILL HOUSE, 7",PLOT 3,BIRDS HILL DRIVE,OXSHOTT,LEATHERHEAD,KT22 0SP,Elmbridge,Detached,crown-estate-oxshott,"Crown Estate, Oxshott",A,traditional_private_estate,pe:crown-estate-oxshott:birds-hill-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified_multi_source,partial_ready,2250000,2006-10-06,elmbridge-prime,A
lr-61164219d759aaad8e7d,property:LITTLEWOOD EAST DRIVE VIRGINIA WATER GU25 4JY|GU254JY,"LITTLEWOOD, EAST DRIVE, VIRGINIA WATER, GU25 4JY",LITTLEWOOD,,EAST DRIVE,,VIRGINIA WATER,GU25 4JY,Runnymede,Detached,wentworth-estate,Wentworth Estate,A,traditional_private_estate,pe:wentworth-estate:east-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,6450000,2006-10-04,runnymede-wentworth,A
lr-1611b109a3568afe1158,property:MORNINGSIDE 6 CLAREMONT PARK ROAD ESHER KT10 9LT|KT109LT,"MORNINGSIDE, 6, CLAREMONT PARK ROAD, ESHER, KT10 9LT","MORNINGSIDE, 6",,CLAREMONT PARK ROAD,,ESHER,KT10 9LT,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,4400000,2006-10-03,elmbridge-prime,A
lr-707944a6d86d4d2d7865,property:COMPTON HOUSE FAIRMILE PARK ROAD COBHAM KT11 2PG|KT112PG,"COMPTON HOUSE, FAIRMILE PARK ROAD, COBHAM, KT11 2PG",COMPTON HOUSE,,FAIRMILE PARK ROAD,,COBHAM,KT11 2PG,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,3850000,2006-09-29,elmbridge-prime,A
lr-17f3eefac63f17efa9e7,property:22 BIRDS HILL DRIVE OXSHOTT LEATHERHEAD KT22 0SP|KT220SP,"22, BIRDS HILL DRIVE, OXSHOTT, LEATHERHEAD, KT22 0SP",22,,BIRDS HILL DRIVE,OXSHOTT,LEATHERHEAD,KT22 0SP,Elmbridge,Detached,crown-estate-oxshott,"Crown Estate, Oxshott",A,traditional_private_estate,pe:crown-estate-oxshott:birds-hill-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified_multi_source,partial_ready,2350000,2006-09-25,elmbridge-prime,A
lr-07d147e3900dea36facf,property:GREAT ENTON ENTON GODALMING GU8 5AH|GU85AH,"GREAT ENTON, ENTON, GODALMING, GU8 5AH",GREAT ENTON,,,ENTON,GODALMING,GU8 5AH,Waverley,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2000000,2006-09-25,waverley-south-surrey,A
lr-a5f80a96027abea013db,property:TENNINGSHOOK SUTTON PLACE ABINGER HAMMER DORKING RH5 6RP|RH56RP,"TENNINGSHOOK, SUTTON PLACE, ABINGER HAMMER, DORKING, RH5 6RP",TENNINGSHOOK,,SUTTON PLACE,ABINGER HAMMER,DORKING,RH5 6RP,Guildford,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2000000,2006-09-21,guildford-district,A
lr-78c121dd19f50a74de86,property:6 THE BARTON COBHAM KT11 2NJ|KT112NJ,"6, THE BARTON, COBHAM, KT11 2NJ",6,,THE BARTON,,COBHAM,KT11 2NJ,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2450000,2006-09-20,elmbridge-prime,A
lr-21ec19f1d95a4bfe2720,property:8 LEYS ROAD OXSHOTT LEATHERHEAD KT22 0QE|KT220QE,"8, LEYS ROAD, OXSHOTT, LEATHERHEAD, KT22 0QE",8,,LEYS ROAD,OXSHOTT,LEATHERHEAD,KT22 0QE,Elmbridge,Detached,crown-estate-oxshott,"Crown Estate, Oxshott",A,traditional_private_estate,pe:crown-estate-oxshott:leys-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified_multi_source,partial_ready,2850000,2006-09-08,elmbridge-prime,A
lr-e1c5f411fd1c58504c14,property:ELLESMERE HILL HOUSE DRIVE WEYBRIDGE KT13 0NQ|KT130NQ,"ELLESMERE, HILL HOUSE DRIVE, WEYBRIDGE, KT13 0NQ",ELLESMERE,,HILL HOUSE DRIVE,,WEYBRIDGE,KT13 0NQ,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:hill-house-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,5500000,2006-09-07,elmbridge-prime,A
lr-cd5a90ae97fc5ba7769e,property:7 ASHLEY RISE WALTON ON THAMES KT12 1NE|KT121NE,"7, ASHLEY RISE, WALTON-ON-THAMES, KT12 1NE",7,,ASHLEY RISE,,WALTON-ON-THAMES,KT12 1NE,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2250000,2006-09-07,elmbridge-prime,A
lr-68a83ec7e62487563367,property:SLEEPY HOLLOW POOK HILL CHIDDINGFOLD GODALMING GU8 4XR|GU84XR,"SLEEPY HOLLOW, POOK HILL, CHIDDINGFOLD, GODALMING, GU8 4XR",SLEEPY HOLLOW,,POOK HILL,CHIDDINGFOLD,GODALMING,GU8 4XR,Waverley,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2850000,2006-09-06,waverley-south-surrey,A
lr-00724afd13f3b7efd9cd,property:PARK HILL MUNSTEAD HEATH ROAD GODALMING GU8 4AR|GU84AR,"PARK HILL, MUNSTEAD HEATH ROAD, GODALMING, GU8 4AR",PARK HILL,,MUNSTEAD HEATH ROAD,,GODALMING,GU8 4AR,Waverley,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2300000,2006-09-06,waverley-south-surrey,A
lr-c88726698254038c79b3,property:BEES ACRES BERRY LANE WORPLESDON GUILDFORD GU3 3QF|GU33QF,"BEES ACRES, BERRY LANE, WORPLESDON, GUILDFORD, GU3 3QF",BEES ACRES,,BERRY LANE,WORPLESDON,GUILDFORD,GU3 3QF,Woking,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2300000,2006-09-01,woking-district,A
lr-b9fd1b92fa077c5e6b28,property:2 ABBOTSWOOD DRIVE WEYBRIDGE KT13 0LT|KT130LT,"2, ABBOTSWOOD DRIVE, WEYBRIDGE, KT13 0LT",2,,ABBOTSWOOD DRIVE,,WEYBRIDGE,KT13 0LT,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:abbotswood-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,2285000,2006-09-01,elmbridge-prime,A
lr-c75578fcc6ed9a322472,property:CHARTERS SOUTH RIDGE WEYBRIDGE KT13 0NF|KT130NF,"CHARTERS, SOUTH RIDGE, WEYBRIDGE, KT13 0NF",CHARTERS,,SOUTH RIDGE,,WEYBRIDGE,KT13 0NF,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:south-ridge:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,6000000,2006-08-31,elmbridge-prime,A
lr-49a70c414c65819feb8c,property:LITTLE PORTNALL NORTH DRIVE VIRGINIA WATER GU25 4NQ|GU254NQ,"LITTLE PORTNALL, NORTH DRIVE, VIRGINIA WATER, GU25 4NQ",LITTLE PORTNALL,,NORTH DRIVE,,VIRGINIA WATER,GU25 4NQ,Runnymede,Detached,wentworth-estate,Wentworth Estate,A,traditional_private_estate,pe:wentworth-estate:north-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,3750000,2006-08-31,runnymede-wentworth,A
lr-61d6776be12d5871030e,property:TAVISTOCK QUEENS DRIVE OXSHOTT LEATHERHEAD KT22 0PB|KT220PB,"TAVISTOCK, QUEENS DRIVE, OXSHOTT, LEATHERHEAD, KT22 0PB",TAVISTOCK,,QUEENS DRIVE,OXSHOTT,LEATHERHEAD,KT22 0PB,Elmbridge,Detached,crown-estate-oxshott,"Crown Estate, Oxshott",A,traditional_private_estate,pe:crown-estate-oxshott:queens-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified_multi_source,partial_ready,2200000,2006-08-23,elmbridge-prime,A
lr-3ee0b11b69ad8627d05d,property:71 ONSLOW ROAD HERSHAM WALTON ON THAMES KT12 5AZ|KT125AZ,"71, ONSLOW ROAD, HERSHAM, WALTON-ON-THAMES, KT12 5AZ",71,,ONSLOW ROAD,HERSHAM,WALTON-ON-THAMES,KT12 5AZ,Elmbridge,Detached,burwood-park,Burwood Park,A,traditional_private_estate,pe:burwood-park:onslow-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,ready,2000000,2006-08-22,elmbridge-prime,A
lr-6c491524a78a1552f214,property:HATCHFORD HALL OCKHAM LANE COBHAM KT11 1LP|KT111LP,"HATCHFORD HALL, OCKHAM LANE, COBHAM, KT11 1LP",HATCHFORD HALL,,OCKHAM LANE,,COBHAM,KT11 1LP,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,3200000,2006-08-18,elmbridge-prime,A
lr-4068efef0f6c4dec4d3a,property:92 SILVERDALE AVENUE WALTON ON THAMES KT12 1EJ|KT121EJ,"92, SILVERDALE AVENUE, WALTON-ON-THAMES, KT12 1EJ",92,,SILVERDALE AVENUE,,WALTON-ON-THAMES,KT12 1EJ,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2000000,2006-08-15,elmbridge-prime,A
lr-f271ca50bdfa850dbf35,property:RADLEIGH HOUSE RAVENSCROFT ROAD WEYBRIDGE KT13 0NX|KT130NX,"RADLEIGH HOUSE, RAVENSCROFT ROAD, WEYBRIDGE, KT13 0NX",RADLEIGH HOUSE,,RAVENSCROFT ROAD,,WEYBRIDGE,KT13 0NX,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:ravenscroft-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,3800000,2006-08-07,elmbridge-prime,A
lr-185fa878822e06ea0b9d,property:WESTBOURN PINEWOOD ROAD VIRGINIA WATER GU25 4PY|GU254PY,"WESTBOURN, PINEWOOD ROAD, VIRGINIA WATER, GU25 4PY",WESTBOURN,,PINEWOOD ROAD,,VIRGINIA WATER,GU25 4PY,Runnymede,Detached,wentworth-estate,Wentworth Estate,A,traditional_private_estate,pe:wentworth-estate:pinewood-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,3500000,2006-08-04,runnymede-wentworth,A
lr-89aa52aa1579c06e83ad,property:BROOMFIELD HOUSE WESTWOOD ROAD WINDLESHAM GU20 6LW|GU206LW,"BROOMFIELD HOUSE, WESTWOOD ROAD, WINDLESHAM, GU20 6LW",BROOMFIELD HOUSE,,WESTWOOD ROAD,,WINDLESHAM,GU20 6LW,Surrey Heath,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,3125000,2006-08-03,surrey-heath,A
lr-e6bbc23ee09eb03551b1,property:18 ICKLINGHAM ROAD COBHAM KT11 2NQ|KT112NQ,"18, ICKLINGHAM ROAD, COBHAM, KT11 2NQ",18,,ICKLINGHAM ROAD,,COBHAM,KT11 2NQ,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2100000,2006-07-28,elmbridge-prime,A
lr-52a227d37158417c8336,property:19 EATON PARK COBHAM KT11 2JF|KT112JF,"19, EATON PARK, COBHAM, KT11 2JF",19,,EATON PARK,,COBHAM,KT11 2JF,Elmbridge,Detached,eaton-park,Eaton Park,A,traditional_private_estate,pe:eaton-park:eaton-park:whole,surrey-private-estates-2026-07-22-corrected-6,verified,ready,2850000,2006-07-27,elmbridge-prime,A
lr-f932606de1645e7a9ec3,property:6 KINGS WARREN OXSHOTT LEATHERHEAD KT22 0PE|KT220PE,"6, KINGS WARREN, OXSHOTT, LEATHERHEAD, KT22 0PE",6,,KINGS WARREN,OXSHOTT,LEATHERHEAD,KT22 0PE,Elmbridge,Detached,crown-estate-oxshott,"Crown Estate, Oxshott",A,traditional_private_estate,pe:crown-estate-oxshott:kings-warren:whole,surrey-private-estates-2026-07-22-corrected-6,verified_multi_source,partial_ready,2675000,2006-07-27,elmbridge-prime,A
lr-df721675eb72094735c9,property:SUMMERS THE STREET WEST CLANDON GUILDFORD GU4 7SY|GU47SY,"SUMMERS, THE STREET, WEST CLANDON, GUILDFORD, GU4 7SY",SUMMERS,,THE STREET,WEST CLANDON,GUILDFORD,GU4 7SY,Guildford,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,3100000,2006-07-24,guildford-district,A
lr-afb8e49344f6d3b810f0,property:WOODHAY SUNNINGHILL ROAD WINDLESHAM GU20 6PP|GU206PP,"WOODHAY, SUNNINGHILL ROAD, WINDLESHAM, GU20 6PP",WOODHAY,,SUNNINGHILL ROAD,,WINDLESHAM,GU20 6PP,Surrey Heath,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,7400000,2006-07-21,surrey-heath,A
lr-8c870fbb2d94ee2019e4,property:10 VIRGINIA DRIVE VIRGINIA WATER GU25 4RX|GU254RX,"10, VIRGINIA DRIVE, VIRGINIA WATER, GU25 4RX",10,,VIRGINIA DRIVE,,VIRGINIA WATER,GU25 4RX,Runnymede,Detached,wentworth-estate,Wentworth Estate,A,traditional_private_estate,pe:wentworth-estate:virginia-drive:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,2125000,2006-07-19,runnymede-wentworth,A
lr-59e92ffd971aa0609bc6,property:WARREN MERE WARRENERS LANE WEYBRIDGE KT13 0LH|KT130LH,"WARREN MERE, WARRENERS LANE, WEYBRIDGE, KT13 0LH",WARREN MERE,,WARRENERS LANE,,WEYBRIDGE,KT13 0LH,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:warreners-lane:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,4050000,2006-07-17,elmbridge-prime,A
lr-84c67638898accb6078b,property:SYLVESTER COTTAGE RIDGEMEAD ROAD ENGLEFIELD GREEN EGHAM TW20 0YG|TW200YG,"SYLVESTER COTTAGE, RIDGEMEAD ROAD, ENGLEFIELD GREEN, EGHAM, TW20 0YG",SYLVESTER COTTAGE,,RIDGEMEAD ROAD,ENGLEFIELD GREEN,EGHAM,TW20 0YG,Runnymede,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2550000,2006-07-14,runnymede-wentworth,A
lr-ec7db1b427e062ad7870,property:SANDCASTLE EYHURST CLOSE KINGSWOOD TADWORTH KT20 6NR|KT206NR,"SANDCASTLE, EYHURST CLOSE, KINGSWOOD, TADWORTH, KT20 6NR",SANDCASTLE,,EYHURST CLOSE,KINGSWOOD,TADWORTH,KT20 6NR,Reigate and Banstead,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2445000,2006-07-14,reigate-banstead,A
lr-9ab7aa32167372366fec,property:ONDINE TOR LANE WEYBRIDGE KT13 0NS|KT130NS,"ONDINE, TOR LANE, WEYBRIDGE, KT13 0NS",ONDINE,,TOR LANE,,WEYBRIDGE,KT13 0NS,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:tor-lane:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,2275000,2006-07-14,elmbridge-prime,A
lr-ec82655e4e10a98266ac,property:WALDEGRAVE HOUSE RODONA ROAD WEYBRIDGE KT13 0NP|KT130NP,"WALDEGRAVE HOUSE, RODONA ROAD, WEYBRIDGE, KT13 0NP",WALDEGRAVE HOUSE,,RODONA ROAD,,WEYBRIDGE,KT13 0NP,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:rodona-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,2000000,2006-07-14,elmbridge-prime,A
lr-ecdacf1e2444ea9fa75f,property:HAM MANOR MILL ROAD COBHAM KT11 3AL|KT113AL,"HAM MANOR, MILL ROAD, COBHAM, KT11 3AL",HAM MANOR,,MILL ROAD,,COBHAM,KT11 3AL,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2775000,2006-07-11,elmbridge-prime,A
lr-09585e632a664ef1c79c,property:DUNSFOLD RYSE HIGH STREET GREEN CHIDDINGFOLD GODALMING GU8 4YA|GU84YA,"DUNSFOLD RYSE, HIGH STREET GREEN, CHIDDINGFOLD, GODALMING, GU8 4YA",DUNSFOLD RYSE,,HIGH STREET GREEN,CHIDDINGFOLD,GODALMING,GU8 4YA,Waverley,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,3268000,2006-07-10,waverley-south-surrey,A
lr-03fcf88f313d9c65f808,property:21 EATON PARK ROAD COBHAM KT11 2JJ|KT112JJ,"21, EATON PARK ROAD, COBHAM, KT11 2JJ",21,,EATON PARK ROAD,,COBHAM,KT11 2JJ,Elmbridge,Detached,eaton-park,Eaton Park,A,traditional_private_estate,pe:eaton-park:eaton-park-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,ready,2500000,2006-07-10,elmbridge-prime,A
lr-0c4629c8a0e2a0d2b498,property:CHESTNUT HOUSE GORSE HILL ROAD VIRGINIA WATER GU25 4AS|GU254AS,"CHESTNUT HOUSE, GORSE HILL ROAD, VIRGINIA WATER, GU25 4AS",CHESTNUT HOUSE,,GORSE HILL ROAD,,VIRGINIA WATER,GU25 4AS,Runnymede,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2250000,2006-07-06,runnymede-wentworth,A
lr-768e8c6f8fe39bcc25b4,property:22 MEADWAY ESHER KT10 9HF|KT109HF,"22, MEADWAY, ESHER, KT10 9HF",22,,MEADWAY,,ESHER,KT10 9HF,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,3275000,2006-07-05,elmbridge-prime,A
lr-0ecad1522d6e362478ce,property:25 ICKLINGHAM ROAD COBHAM KT11 2NQ|KT112NQ,"25, ICKLINGHAM ROAD, COBHAM, KT11 2NQ",25,,ICKLINGHAM ROAD,,COBHAM,KT11 2NQ,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2500000,2006-06-30,elmbridge-prime,A
lr-d7b571e2ffe535faef50,property:RIDGEWAY HOUSE RUNWICK FARNHAM GU10 5EE|GU105EE,"RIDGEWAY HOUSE, RUNWICK, FARNHAM, GU10 5EE",RIDGEWAY HOUSE,,,RUNWICK,FARNHAM,GU10 5EE,Waverley,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2400000,2006-06-30,waverley-south-surrey,A
lr-2c9a5fb87c0cce029de0,property:PARK FARM DOWNSIDE ROAD DOWNSIDE COBHAM KT11 3LZ|KT113LZ,"PARK FARM, DOWNSIDE ROAD, DOWNSIDE, COBHAM, KT11 3LZ",PARK FARM,,DOWNSIDE ROAD,DOWNSIDE,COBHAM,KT11 3LZ,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2400000,2006-06-30,elmbridge-prime,A
lr-d5a8c47b3202c7100a26,property:18 THE BARTON COBHAM KT11 2NJ|KT112NJ,"18, THE BARTON, COBHAM, KT11 2NJ",18,,THE BARTON,,COBHAM,KT11 2NJ,Elmbridge,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2395000,2006-06-30,elmbridge-prime,A
lr-96b091b7b779883ffea2,property:AURORA LINDEN ROAD WEYBRIDGE KT13 0QW|KT130QW,"AURORA, LINDEN ROAD, WEYBRIDGE, KT13 0QW",AURORA,,LINDEN ROAD,,WEYBRIDGE,KT13 0QW,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:linden-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,2269330,2006-06-29,elmbridge-prime,A
lr-eadd812ddf9930fbaf4f,property:PINE HILL GRANVILLE ROAD WEYBRIDGE KT13 0QL|KT130QL,"PINE HILL, GRANVILLE ROAD, WEYBRIDGE, KT13 0QL",PINE HILL,,GRANVILLE ROAD,,WEYBRIDGE,KT13 0QL,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:granville-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,4725000,2006-06-27,elmbridge-prime,A
lr-5979e828e02ae6073629,property:DANA SOUTH ROAD ST GEORGES HILL WEYBRIDGE KT13 0NA|KT130NA,"DANA, SOUTH ROAD, ST GEORGES HILL, WEYBRIDGE, KT13 0NA",DANA,,SOUTH ROAD,ST GEORGES HILL,WEYBRIDGE,KT13 0NA,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:south-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,2800000,2006-06-27,elmbridge-prime,A
lr-428829e25624d00998af,property:9 CRANLEY ROAD HERSHAM WALTON ON THAMES KT12 5BX|KT125BX,"9, CRANLEY ROAD, HERSHAM, WALTON-ON-THAMES, KT12 5BX",9,,CRANLEY ROAD,HERSHAM,WALTON-ON-THAMES,KT12 5BX,Elmbridge,Detached,burwood-park,Burwood Park,A,traditional_private_estate,pe:burwood-park:cranley-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,ready,2425000,2006-06-22,elmbridge-prime,A
lr-c930509a270716e519f6,property:BRAESIDE THE WARREN EAST HORSLEY LEATHERHEAD KT24 5RH|KT245RH,"BRAESIDE, THE WARREN, EAST HORSLEY, LEATHERHEAD, KT24 5RH",BRAESIDE,,THE WARREN,EAST HORSLEY,LEATHERHEAD,KT24 5RH,Guildford,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,3103900,2006-06-21,guildford-district,A
lr-bd1612541f7a39642718,property:WOODLANDS CAVENDISH ROAD WEYBRIDGE KT13 0JY|KT130JY,"WOODLANDS, CAVENDISH ROAD, WEYBRIDGE, KT13 0JY",WOODLANDS,,CAVENDISH ROAD,,WEYBRIDGE,KT13 0JY,Elmbridge,Detached,st-georges-hill,St George's Hill,A,traditional_private_estate,pe:st-georges-hill:cavendish-road:whole,surrey-private-estates-2026-07-22-corrected-6,verified,partial_ready,3000000,2006-06-20,elmbridge-prime,A
lr-ad653e1e5676615e926d,property:COPSE HOUSE CHURCH LANE BROOK GODALMING GU8 5UQ|GU85UQ,"COPSE HOUSE, CHURCH LANE, BROOK, GODALMING, GU8 5UQ",COPSE HOUSE,,CHURCH LANE,BROOK,GODALMING,GU8 5UQ,Waverley,Detached,,,,,,surrey-private-estates-2026-07-22-corrected-6,,,2280000,2006-06-15,waverley-south-surrey,A
